DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMPERATURA,PRESSAO,UMIDADE,IRRADIANCIA,VELOCIDADE,DIRECAO,CHUVA,PVTEMP(K),TENSAO,CORRENTE,PVTEMP(c)
10,2,2020,13,11,16,33.27,1005.48,65.38,924.55621,6.65,180,5,285.34,456.225,2.77537,12.19
10,2,2020,13,11,17,33.27,1005.46,65.38,930.10355,6.65,135,5,284.65,456.1125,2.77706,11.5
10,2,2020,13,11,18,33.27,1005.44,65.45,937.03772,6.65,180,5,284.65,456.2625,2.77031,11.5
10,2,2020,13,11,19,33.27,1005.43,65.54,937.96228,13.3,90,5,284.51,456.1875,2.76862,11.36
10,2,2020,13,11,20,33.26,1005.43,65.64,940.73595,6.65,135,5,285.24,456.675,2.7675,12.09
10,2,2020,13,11,21,33.27,1005.45,65.77,939.81139,13.3,135,5,285.1,456.4125,2.77313,11.95
10,2,2020,13,11,22,33.27,1005.42,65.79,942.12278,13.3,90,5,286.09,456.375,2.7585,12.94
10,2,2020,13,11,23,33.27,1005.45,65.76,941.6605,13.3,135,5,284,456.45,2.76637,10.85
10,2,2020,13,11,24,33.26,1005.4,65.74,942.12278,6.65,90,5,284.44,456.1875,2.77144,11.29
10,2,2020,13,11,25,33.27,1005.45,65.75,943.97189,13.3,135,5,285.88,456.225,2.76694,12.73
10,2,2020,13,11,26,33.26,1005.45,65.86,945.35873,13.3,135,5,285.26,456.4875,2.7765,12.11
10,2,2020,13,11,27,33.27,1005.45,65.95,946.74556,6.65,135,5,285.26,456.3,2.77425,12.11
10,2,2020,13,11,28,33.26,1005.42,66.02,948.1324,6.65,180,5,284.23,456.525,2.772,11.08
10,2,2020,13,11,29,33.26,1005.43,66.13,944.89645,13.3,135,5,285.1,456.1125,2.76694,11.95
10,2,2020,13,11,30,33.26,1005.43,66.11,945.35873,6.65,135,5,283.95,456.375,2.7585,10.8
10,2,2020,13,11,31,33.26,1005.44,66.16,944.89645,6.65,135,5,285.24,456.375,2.76919,12.09
10,2,2020,13,11,32,33.26,1005.45,66.02,945.35873,6.65,180,5,285.34,456.675,2.77537,12.19
10,2,2020,13,11,33,33.26,1005.43,66.02,948.1324,13.3,135,5,285.24,456.45,2.772,12.09
10,2,2020,13,11,34,33.26,1005.45,66.12,948.59467,6.65,180,5,285.83,456.525,2.77425,12.68
10,2,2020,13,11,35,33.25,1005.45,65.97,948.59467,6.65,90,5,284.65,456.6,2.772,11.5
10,2,2020,13,11,36,33.26,1005.43,66.01,951.36834,6.65,135,5,286.21,456.5625,2.78662,13.06
10,2,2020,13,11,37,33.26,1005.41,65.92,950.90607,6.65,90,5,285.26,456.225,2.78156,12.11
10,2,2020,13,11,38,33.26,1005.45,65.83,952.75518,6.65,180,5,284.72,456.3,2.78494,11.5700000000001
10,2,2020,13,11,39,33.26,1005.42,65.82,954.60429,13.3,135,5,285.22,456.225,2.78494,12.0700000000001
10,2,2020,13,11,40,33.25,1005.4,65.78,956.91568,13.3,135,5,284.89,456.15,2.78325,11.74
10,2,2020,13,11,41,33.25,1005.41,65.85,959.68935,6.65,225,5,285.1,456.15,2.78381,11.95
10,2,2020,13,11,42,33.25,1005.41,65.82,956.91568,13.3,180,5,284.98,456.375,2.77987,11.83
10,2,2020,13,11,43,33.25,1005.44,65.76,959.22707,6.65,180,5,285.78,456.375,2.78212,12.63
10,2,2020,13,11,44,33.26,1005.43,65.8,958.30251,6.65,180,5,285.88,456.4125,2.7765,12.73
10,2,2020,13,11,45,33.25,1005.43,65.75,956.4534,13.3,135,5,286.18,456.3,2.77256,13.03
10,2,2020,13,11,46,33.25,1005.38,65.68,955.99112,6.65,135,5,285.81,456.3,2.772,12.66
10,2,2020,13,11,47,33.25,1005.45,65.75,955.99112,13.3,135,5,285.03,456.375,2.77369,11.88
10,2,2020,13,11,48,33.25,1005.45,65.72,955.99112,13.3,135,5,285.62,456.6375,2.7765,12.47
10,2,2020,13,11,49,33.25,1005.45,65.78,955.52885,6.65,180,5,284.51,456.6,2.77987,11.36
10,2,2020,13,11,50,33.25,1005.44,65.8,955.99112,13.3,135,5,284.94,456.1875,2.77256,11.79
10,2,2020,13,11,51,33.25,1005.45,65.85,955.52885,6.65,90,5,283.98,456.3,2.77481,10.83
10,2,2020,13,11,52,33.25,1005.45,65.9,953.21746,13.3,90,5,286.21,456.1875,2.76919,13.06
10,2,2020,13,11,53,33.25,1005.45,65.94,948.1324,6.65,135,5,285.78,456.15,2.76806,12.63
10,2,2020,13,11,54,33.24,1005.46,65.92,946.74556,13.3,135,5,285.85,456.675,2.763,12.7
10,2,2020,13,11,55,33.24,1005.47,65.94,948.1324,6.65,180,5,285.81,456.525,2.76975,12.66
10,2,2020,13,11,56,33.24,1005.46,65.99,947.67012,6.65,180,5,284.89,456.75,2.76637,11.74
10,2,2020,13,11,57,33.24,1005.48,65.96,948.59467,6.65,135,5,285.92,456.45,2.77875,12.77
10,2,2020,13,11,58,33.25,1005.47,65.83,949.05695,6.65,180,5,286.14,456.2625,2.772,12.99
10,2,2020,13,11,59,33.24,1005.47,65.81,950.44379,13.3,180,5,286.21,456.15,2.772,13.06
10,2,2020,13,12,0,33.24,1005.45,65.7,942.58506,6.65,135,5,286.61,456.1875,2.754,13.46
10,2,2020,13,12,1,33.24,1005.47,65.67,911.61243,6.65,180,5,285.1,455.8875,2.72531,11.95
10,2,2020,13,12,2,33.24,1005.43,65.59,882.48891,6.65,135,5,284.65,455.325,2.69269,11.5
10,2,2020,13,12,3,33.25,1005.43,65.63,898.20636,0,135,5,284.98,455.8875,2.72531,11.83
10,2,2020,13,12,4,33.24,1005.46,65.68,927.79216,6.65,180,5,285.17,456.3375,2.75513,12.02
10,2,2020,13,12,5,33.25,1005.47,65.73,936.11317,6.65,225,5,285.01,455.85,2.754,11.86
10,2,2020,13,12,6,33.24,1005.44,65.73,934.26405,6.65,180,5,285.1,456.1125,2.74387,11.95
10,2,2020,13,12,7,33.24,1005.46,65.72,933.80178,6.65,180,5,284.84,456.3375,2.74612,11.69
10,2,2020,13,12,8,33.24,1005.46,65.73,917.62204,0,180,5,285.45,455.775,2.73037,12.3
10,2,2020,13,12,9,33.24,1005.44,65.64,905.14053,6.65,180,5,285.22,455.7,2.7,12.0700000000001
10,2,2020,13,12,10,33.24,1005.44,65.57,877.86612,6.65,180,5,285.92,455.2875,2.67806,12.77
10,2,2020,13,12,11,33.24,1005.43,65.54,880.17751,6.65,180,5,284.72,455.3625,2.68481,11.5700000000001
10,2,2020,13,12,12,33.24,1005.44,65.51,889.42308,6.65,180,5,285.38,455.475,2.70281,12.23
10,2,2020,13,12,13,33.24,1005.42,65.39,870.93195,13.3,180,5,285.88,454.9125,2.68256,12.73
10,2,2020,13,12,14,33.24,1005.41,65.27,864.92234,6.65,180,5,286.47,455.25,2.6955,13.3200000000001
10,2,2020,13,12,15,33.24,1005.43,65.19,877.40385,13.3,180,5,285.08,455.775,2.70506,11.93
10,2,2020,13,12,16,33.23,1005.42,65.12,919.47115,6.65,180,5,285.81,456.375,2.736,12.66
10,2,2020,13,12,17,33.23,1005.4,65.08,924.09393,6.65,180,5,285.85,456.0375,2.72587,12.7
10,2,2020,13,12,18,33.22,1005.4,65.01,923.16938,6.65,180,5,285.36,455.8125,2.73712,12.21
10,2,2020,13,12,19,33.22,1005.42,65.01,942.58506,13.3,180,5,285.62,456.075,2.754,12.47
10,2,2020,13,12,20,33.22,1005.42,65.05,952.2929,6.65,180,5,285.17,456.1125,2.75794,12.02
10,2,2020,13,12,21,33.22,1005.41,65.01,939.81139,19.95,180,5,284.68,456.6,2.75175,11.53
10,2,2020,13,12,22,33.21,1005.41,65.08,947.67012,13.3,180,5,284.42,456.825,2.76525,11.27
10,2,2020,13,12,23,33.21,1005.42,65.15,959.68935,13.3,180,5,284.51,456.5625,2.77762,11.36
10,2,2020,13,12,24,33.21,1005.4,65.17,962.00074,6.65,180,5,286.02,456.7125,2.78831,12.87
10,2,2020,13,12,25,33.21,1005.39,65.12,963.38757,19.95,180,5,285.31,456.525,2.79619,12.16
10,2,2020,13,12,26,33.2,1005.41,65.22,963.84985,13.3,180,5,284.7,456.45,2.79225,11.55
10,2,2020,13,12,27,33.2,1005.41,65.26,968.93491,19.95,180,5,286.16,456.45,2.79337,13.01
10,2,2020,13,12,28,33.19,1005.41,65.26,973.09541,6.65,180,5,284.28,456.6,2.799,11.13
10,2,2020,13,12,29,33.19,1005.42,65.3,974.48225,6.65,180,5,285.26,456.45,2.79,12.11
10,2,2020,13,12,30,33.19,1005.44,65.42,976.33136,6.65,180,5,285.26,456.975,2.79169,12.11
10,2,2020,13,12,31,33.19,1005.44,65.49,979.10503,13.3,180,5,285.81,456.6375,2.79225,12.66
10,2,2020,13,12,32,33.18,1005.42,65.52,980.49186,6.65,180,5,284.33,456.75,2.799,11.18
10,2,2020,13,12,33,33.18,1005.41,65.57,981.8787,6.65,180,5,285.92,456.6375,2.80406,12.77
10,2,2020,13,12,34,33.18,1005.44,65.6,982.80325,6.65,180,5,284.96,456.3,2.80181,11.81
10,2,2020,13,12,35,33.18,1005.43,65.64,985.57692,6.65,180,5,284.89,456.8625,2.79844,11.74
10,2,2020,13,12,36,33.18,1005.43,65.63,982.80325,6.65,180,5,285.26,456.7125,2.80462,12.11
10,2,2020,13,12,37,33.17,1005.4,65.58,980.49186,13.3,180,5,285.17,456.7125,2.79619,12.02
10,2,2020,13,12,38,33.17,1005.42,65.57,978.64275,6.65,180,5,285.92,456.6,2.79112,12.77
10,2,2020,13,12,39,33.17,1005.41,65.54,980.95414,6.65,180,5,285.12,456.9,2.79112,11.97
10,2,2020,13,12,40,33.16,1005.41,65.47,983.72781,6.65,180,5,284.61,457.0875,2.79844,11.46
10,2,2020,13,12,41,33.16,1005.43,65.46,984.19009,6.65,180,5,284.8,456.9375,2.80687,11.65
10,2,2020,13,12,42,33.16,1005.44,65.46,988.35059,6.65,180,5,286.52,456.825,2.81194,13.37
10,2,2020,13,12,43,33.16,1005.46,65.5,995.28476,6.65,180,5,286.71,456.4125,2.81925,13.56
10,2,2020,13,12,44,33.16,1005.41,65.5,997.59615,6.65,225,5,285.88,456.675,2.8035,12.73
10,2,2020,13,12,45,33.15,1005.42,65.63,999.44527,6.65,225,5,285.95,456.675,2.81194,12.8
10,2,2020,13,12,46,33.15,1005.4,65.72,1000.8321,6.65,225,5,284.7,456.9,2.80575,11.55
10,2,2020,13,12,47,33.15,1005.4,65.79,1001.75666,6.65,225,5,285.24,456.75,2.81869,12.09
10,2,2020,13,12,48,33.15,1005.4,65.75,1002.68121,13.3,180,5,285.24,456.975,2.81531,12.09
10,2,2020,13,12,49,33.15,1005.38,65.83,1003.14349,13.3,180,5,285.64,457.0125,2.81137,12.49
10,2,2020,13,12,50,33.14,1005.36,65.77,998.05843,13.3,180,5,285.03,457.0875,2.80969,11.88
10,2,2020,13,12,51,33.14,1005.34,65.67,996.20932,13.3,180,5,285.85,457.125,2.80687,12.7
10,2,2020,13,12,52,33.14,1005.36,65.66,995.74704,19.95,180,5,285.22,456.7125,2.80125,12.0700000000001
10,2,2020,13,12,53,33.13,1005.39,65.66,995.28476,13.3,180,5,286.04,456.9375,2.81981,12.89
10,2,2020,13,12,54,33.13,1005.37,65.69,995.28476,13.3,180,5,286.21,456.7875,2.82206,13.06
10,2,2020,13,12,55,33.12,1005.36,65.76,1002.21893,13.3,180,5,284.94,456.9,2.8215,11.79
10,2,2020,13,12,56,33.11,1005.38,65.89,1001.29438,13.3,180,5,284.23,457.0875,2.81587,11.08
10,2,2020,13,12,57,33.12,1005.44,65.9,1000.36982,13.3,180,5,285.83,457.1625,2.80575,12.68
10,2,2020,13,12,58,33.11,1005.39,65.93,999.90754,13.3,180,5,285.19,457.05,2.80631,12.04
10,2,2020,13,12,59,33.12,1005.4,65.91,998.05843,13.3,180,5,284.7,456.9375,2.81587,11.55
10,2,2020,13,13,0,33.11,1005.4,65.83,998.52071,13.3,180,5,284.87,456.825,2.82262,11.72
10,2,2020,13,13,1,33.11,1005.43,65.87,992.51109,13.3,180,5,284.89,456.8625,2.80406,11.74
10,2,2020,13,13,2,33.1,1005.4,65.95,990.1997,6.65,180,5,285.24,456.9375,2.80462,12.09
10,2,2020,13,13,3,33.09,1005.38,65.87,990.1997,13.3,180,5,284.37,456.975,2.80575,11.22
10,2,2020,13,13,4,33.09,1005.4,65.92,987.42604,13.3,180,5,284.51,457.0125,2.8125,11.36
10,2,2020,13,13,5,33.09,1005.41,65.86,986.50148,13.3,180,5,285.81,456.75,2.81306,12.66
10,2,2020,13,13,6,33.09,1005.41,65.97,992.51109,13.3,180,5,285.78,456.675,2.82769,12.63
10,2,2020,13,13,7,33.09,1005.42,65.95,997.13388,13.3,180,5,284.87,457.1625,2.81925,11.72
10,2,2020,13,13,8,33.08,1005.42,65.87,997.59615,13.3,180,5,284.75,456.9,2.81419,11.6
10,2,2020,13,13,9,33.08,1005.39,65.98,997.13388,13.3,180,5,285.41,457.0125,2.80744,12.26
10,2,2020,13,13,10,33.08,1005.44,65.95,995.74704,6.65,180,5,285.38,457.0875,2.81194,12.23
10,2,2020,13,13,11,33.07,1005.44,66,994.82249,13.3,180,5,285.41,456.8625,2.80687,12.26
10,2,2020,13,13,12,33.07,1005.43,65.99,995.28476,13.3,180,5,285.34,456.9375,2.80294,12.19
10,2,2020,13,13,13,33.07,1005.4,66,990.66198,13.3,180,5,285.97,457.05,2.80406,12.8200000000001
10,2,2020,13,13,14,33.07,1005.4,66.06,985.11464,13.3,180,5,284.65,456.8625,2.80237,11.5
10,2,2020,13,13,15,33.06,1005.41,65.99,983.72781,13.3,180,5,284.8,457.2,2.80125,11.65
10,2,2020,13,13,16,33.06,1005.43,66.01,980.95414,13.3,180,5,285.71,456.825,2.79844,12.56
10,2,2020,13,13,17,33.06,1005.42,66.12,980.02959,13.3,180,5,285.41,457.125,2.80519,12.26
10,2,2020,13,13,18,33.06,1005.44,66.08,978.18047,6.65,180,5,284.58,456.9,2.80462,11.43
10,2,2020,13,13,19,33.05,1005.42,66.21,983.72781,6.65,180,5,286.28,456.7125,2.81531,13.13
10,2,2020,13,13,20,33.05,1005.43,66.19,984.19009,6.65,180,5,286.02,456.7125,2.80687,12.87
10,2,2020,13,13,21,33.05,1005.45,66.2,983.72781,13.3,180,5,284.75,456.975,2.80744,11.6
10,2,2020,13,13,22,33.04,1005.39,66.25,984.65237,6.65,180,5,284.87,456.6,2.81137,11.72
10,2,2020,13,13,23,33.04,1005.44,66.35,986.0392,6.65,180,5,285.31,456.7875,2.80462,12.16
10,2,2020,13,13,24,33.04,1005.41,66.39,986.50148,6.65,180,5,285.41,456.825,2.8035,12.26
10,2,2020,13,13,25,33.04,1005.45,66.42,988.81287,13.3,180,5,285.85,456.675,2.808,12.7
10,2,2020,13,13,26,33.03,1005.42,66.37,984.65237,13.3,180,5,285.15,457.05,2.80294,12
10,2,2020,13,13,27,33.03,1005.44,66.5,983.72781,13.3,180,5,284.19,457.0125,2.799,11.04
10,2,2020,13,13,28,33.03,1005.43,66.54,987.88831,13.3,180,5,284.8,457.0125,2.80575,11.65
10,2,2020,13,13,29,33.03,1005.46,66.56,987.42604,13.3,180,5,285.36,457.275,2.8035,12.21
10,2,2020,13,13,30,33.03,1005.41,66.55,988.35059,13.3,180,5,285.78,456.7875,2.82487,12.63
10,2,2020,13,13,31,33.02,1005.45,66.58,992.97337,13.3,180,5,285.22,456.7125,2.81813,12.0700000000001
10,2,2020,13,13,32,33.02,1005.46,66.52,998.05843,6.65,180,5,285.43,457.05,2.82037,12.28
10,2,2020,13,13,33,33.02,1005.47,66.47,997.59615,6.65,180,5,284.89,457.3125,2.81419,11.74
10,2,2020,13,13,34,33.02,1005.43,66.44,997.59615,6.65,180,5,284.42,457.2375,2.81081,11.27
10,2,2020,13,13,35,33.02,1005.47,66.45,998.52071,13.3,180,5,285.67,457.0875,2.80462,12.52
10,2,2020,13,13,36,33.01,1005.39,66.39,998.98299,6.65,180,5,286.02,456.7875,2.81025,12.87
10,2,2020,13,13,37,33.01,1005.42,66.42,998.98299,13.3,180,5,286.02,456.975,2.81587,12.87
10,2,2020,13,13,38,33.01,1005.4,66.37,996.6716,6.65,180,5,285.74,456.7875,2.81419,12.59
10,2,2020,13,13,39,33.01,1005.44,66.46,995.74704,6.65,180,5,285.1,456.825,2.81306,11.95
10,2,2020,13,13,40,33,1005.44,66.36,990.66198,13.3,180,5,285.36,456.825,2.79956,12.21
10,2,2020,13,13,41,33,1005.43,66.43,988.81287,6.65,180,5,285.12,457.05,2.80744,11.97
10,2,2020,13,13,42,33,1005.46,66.42,989.73743,6.65,180,5,284.47,457.1625,2.80687,11.3200000000001
10,2,2020,13,13,43,33,1005.45,66.46,987.88831,6.65,180,5,285.45,456.975,2.81587,12.3
10,2,2020,13,13,44,33,1005.42,66.37,987.88831,6.65,180,5,285.97,456.75,2.8125,12.8200000000001
10,2,2020,13,13,45,32.99,1005.46,66.46,994.82249,6.65,180,5,284.58,456.9375,2.81362,11.43
10,2,2020,13,13,46,32.99,1005.45,66.5,995.28476,19.95,180,5,286.94,457.05,2.808,13.79
10,2,2020,13,13,47,32.98,1005.41,66.49,995.74704,6.65,180,5,286.21,456.975,2.80687,13.06
10,2,2020,13,13,48,32.98,1005.46,66.55,997.13388,13.3,180,5,284.37,456.825,2.808,11.22
10,2,2020,13,13,49,32.98,1005.46,66.52,995.28476,13.3,135,5,285.85,456.825,2.80294,12.7
10,2,2020,13,13,50,32.98,1005.43,66.59,996.6716,13.3,180,5,285.83,457.0875,2.808,12.68
10,2,2020,13,13,51,32.97,1005.47,66.5,998.05843,13.3,180,5,284.75,457.0875,2.81137,11.6
10,2,2020,13,13,52,32.97,1005.48,66.4,998.98299,6.65,180,5,285.62,456.825,2.81475,12.47
10,2,2020,13,13,53,32.97,1005.42,66.49,994.82249,13.3,180,5,285.64,456.9,2.80575,12.49
10,2,2020,13,13,54,32.96,1005.4,66.5,995.28476,13.3,180,5,285.62,456.975,2.81025,12.47
10,2,2020,13,13,55,32.96,1005.42,66.48,994.82249,6.65,180,5,286.23,456.9375,2.808,13.08
10,2,2020,13,13,56,32.96,1005.42,66.47,994.82249,13.3,180,5,285.85,456.6375,2.80913,12.7
10,2,2020,13,13,57,32.95,1005.41,66.47,998.05843,6.65,180,5,284.89,456.675,2.8035,11.74
10,2,2020,13,13,58,32.96,1005.41,66.49,997.59615,0,225,5,286.3,457.1625,2.81644,13.15
10,2,2020,13,13,59,32.95,1005.42,66.56,998.98299,6.65,225,5,285.88,457.125,2.81475,12.73
10,2,2020,13,14,0,32.95,1005.42,66.52,998.52071,6.65,180,5,285.74,457.0125,2.817,12.59
10,2,2020,13,14,1,32.94,1005.41,66.58,1001.75666,6.65,180,5,285.45,457.2,2.82262,12.3
10,2,2020,13,14,2,32.94,1005.44,66.6,1008.22855,6.65,225,5,285.9,456.7875,2.82656,12.75
10,2,2020,13,14,3,32.94,1005.44,66.71,1009.15311,19.95,225,5,285.9,457.0125,2.8215,12.75
10,2,2020,13,14,4,32.94,1005.45,66.75,1011.00222,6.65,225,5,285.12,457.05,2.81813,11.97
10,2,2020,13,14,5,32.94,1005.44,66.74,1011.4645,6.65,180,5,284.89,457.2375,2.817,11.74
10,2,2020,13,14,6,32.94,1005.4,66.8,1012.38905,13.3,180,5,285.22,457.0125,2.81475,12.0700000000001
10,2,2020,13,14,7,32.93,1005.45,66.82,1011.4645,13.3,180,5,285.1,456.9375,2.81813,11.95
10,2,2020,13,14,8,32.93,1005.44,66.9,1010.53994,6.65,180,5,285.15,456.7875,2.8215,12
10,2,2020,13,14,9,32.93,1005.4,66.97,1011.4645,13.3,225,5,285.45,457.0125,2.82262,12.3
10,2,2020,13,14,10,32.92,1005.42,66.98,1009.61538,6.65,180,5,284.37,457.125,2.82881,11.22
10,2,2020,13,14,11,32.92,1005.36,66.89,1001.29438,19.95,180,5,285.74,457.2,2.81362,12.59
10,2,2020,13,14,12,32.92,1005.41,66.79,996.6716,13.3,180,5,285.1,457.275,2.8125,11.95
10,2,2020,13,14,13,32.91,1005.41,66.87,992.51109,13.3,180,5,284.61,457.2375,2.80687,11.46
10,2,2020,13,14,14,32.9,1005.37,66.89,988.81287,19.95,180,5,285.45,456.8625,2.80913,12.3
10,2,2020,13,14,15,32.9,1005.42,66.88,982.80325,13.3,180,5,284.98,457.05,2.81419,11.83
10,2,2020,13,14,16,32.9,1005.43,66.95,978.64275,13.3,180,5,284.35,456.7125,2.81587,11.2
10,2,2020,13,14,17,32.9,1005.42,66.96,975.4068,13.3,180,5,285.08,456.7875,2.81813,11.93
10,2,2020,13,14,18,32.89,1005.43,67.02,976.79364,13.3,180,5,284.35,456.6,2.81587,11.2
10,2,2020,13,14,19,32.88,1005.41,67.05,968.93491,13.3,180,5,286.21,456.975,2.79563,13.06
10,2,2020,13,14,20,32.89,1005.44,67.2,965.23669,13.3,90,5,284.37,456.9,2.79225,11.22
10,2,2020,13,14,21,32.88,1005.44,67.26,958.76479,19.95,180,5,285.43,456.525,2.78719,12.28
10,2,2020,13,14,22,32.88,1005.45,67.22,952.75518,6.65,135,5,285.36,456.3,2.78325,12.21
10,2,2020,13,14,23,32.88,1005.46,67.29,948.1324,13.3,45,5,284.94,456.5625,2.76862,11.79
10,2,2020,13,14,24,32.88,1005.43,67.28,943.04734,6.65,90,5,285.26,456.4875,2.78156,12.11
10,2,2020,13,14,25,32.87,1005.45,67.29,938.88683,13.3,90,5,285.74,456.2625,2.76975,12.59
10,2,2020,13,14,26,32.87,1005.43,67.25,936.11317,6.65,90,5,285.12,456.3375,2.763,11.97
10,2,2020,13,14,27,32.86,1005.42,67.16,931.02811,13.3,90,5,286.18,456.3375,2.754,13.03
10,2,2020,13,14,28,32.87,1005.44,67.1,924.09393,6.65,90,5,284.84,456.4875,2.75119,11.69
10,2,2020,13,14,29,32.86,1005.43,67.15,922.7071,13.3,135,5,286,456.4125,2.74725,12.85
10,2,2020,13,14,30,32.86,1005.44,67.1,919.00888,6.65,135,5,284.72,456.3375,2.74894,11.5700000000001
10,2,2020,13,14,31,32.86,1005.43,67.03,917.62204,13.3,90,5,285.62,456.3375,2.74331,12.47
10,2,2020,13,14,32,32.86,1005.43,67.01,914.84837,13.3,90,5,285.45,456.2625,2.75794,12.3
10,2,2020,13,14,33,32.85,1005.42,66.98,911.61243,13.3,135,5,285.12,455.925,2.74669,11.97
10,2,2020,13,14,34,32.85,1005.44,66.94,906.98964,13.3,135,5,284.87,456.3375,2.75456,11.72
10,2,2020,13,14,35,32.85,1005.42,66.91,904.67825,13.3,135,5,284.7,456.15,2.74894,11.55
10,2,2020,13,14,36,32.85,1005.43,66.9,904.21598,13.3,135,5,284.98,456.3375,2.7495,11.83
10,2,2020,13,14,37,32.84,1005.41,66.89,901.44231,13.3,90,5,284.21,455.8125,2.74444,11.06
10,2,2020,13,14,38,32.85,1005.45,66.94,896.81953,13.3,135,5,285.45,455.775,2.736,12.3
10,2,2020,13,14,39,32.85,1005.46,67.04,892.19675,13.3,135,5,284.56,455.7375,2.72137,11.41
10,2,2020,13,14,40,32.84,1005.45,67.04,888.49852,6.65,135,5,285.36,455.775,2.71238,12.21
10,2,2020,13,14,41,32.84,1005.45,67.07,886.18713,13.3,135,5,285.85,455.925,2.71519,12.7
10,2,2020,13,14,42,32.84,1005.46,67.1,882.48891,13.3,135,5,285.41,455.775,2.71687,12.26
10,2,2020,13,14,43,32.84,1005.46,67.15,878.3284,13.3,135,5,285.12,455.8125,2.71125,11.97
10,2,2020,13,14,44,32.83,1005.45,67.19,876.47929,13.3,180,5,284.8,455.475,2.71069,11.65
10,2,2020,13,14,45,32.83,1005.44,67.26,875.55473,13.3,180,5,285.92,455.5875,2.71687,12.77
10,2,2020,13,14,46,32.83,1005.47,67.18,869.08284,6.65,180,5,286.16,455.925,2.70113,13.01
10,2,2020,13,14,47,32.82,1005.43,67.1,865.84689,13.3,180,5,286.18,455.7375,2.69606,13.03
10,2,2020,13,14,48,32.82,1005.46,66.98,866.30917,13.3,180,5,284.84,455.85,2.70281,11.69
10,2,2020,13,14,49,32.82,1005.47,66.92,867.69601,6.65,180,5,284.72,455.925,2.70562,11.5700000000001
10,2,2020,13,14,50,32.82,1005.43,66.9,866.77145,13.3,180,5,284.56,456.075,2.70844,11.41
10,2,2020,13,14,51,32.81,1005.42,66.85,870.0074,6.65,180,5,285.26,455.625,2.71294,12.11
10,2,2020,13,14,52,32.81,1005.44,66.84,873.24334,13.3,180,5,285.36,455.7375,2.70731,12.21
10,2,2020,13,14,53,32.8,1005.43,66.79,877.40385,6.65,180,5,286.21,455.5875,2.72194,13.06
10,2,2020,13,14,54,32.8,1005.43,66.82,879.25296,6.65,180,5,285.92,456,2.7045,12.77
10,2,2020,13,14,55,32.8,1005.41,66.78,880.63979,13.3,180,5,285.1,455.85,2.71069,11.95
10,2,2020,13,14,56,32.79,1005.43,66.81,882.95118,13.3,90,5,284.61,455.8875,2.72419,11.46
10,2,2020,13,14,57,32.79,1005.41,66.89,885.26257,13.3,135,5,285.85,455.925,2.71575,12.7
10,2,2020,13,14,58,32.79,1005.4,66.92,879.71524,6.65,135,5,285.45,456,2.71294,12.3
10,2,2020,13,14,59,32.78,1005.45,66.93,879.25296,13.3,180,5,285.26,456,2.71856,12.11
10,2,2020,13,15,0,32.78,1005.46,66.99,879.71524,13.3,135,5,285.19,456.1875,2.72025,12.04
10,2,2020,13,15,1,32.78,1005.41,67.06,882.02663,6.65,180,5,285.64,455.775,2.72925,12.49
10,2,2020,13,15,2,32.77,1005.44,67.06,882.02663,6.65,180,5,285.45,455.85,2.73206,12.3
10,2,2020,13,15,3,32.77,1005.46,67.07,891.27219,13.3,180,5,285.19,456.1125,2.7315,12.04
10,2,2020,13,15,4,32.77,1005.41,67.11,886.18713,13.3,180,5,284.89,455.7375,2.70169,11.74
10,2,2020,13,15,5,32.77,1005.41,67.05,866.30917,6.65,180,5,285.1,455.475,2.64544,11.95
10,2,2020,13,15,6,32.76,1005.41,67.04,821.93047,13.3,180,5,285.36,454.6875,2.60044,12.21
10,2,2020,13,15,7,32.76,1005.42,66.95,772.00444,13.3,180,5,285.17,454.05,2.55206,12.02
10,2,2020,13,15,8,32.75,1005.43,66.9,759.52293,13.3,180,5,285.12,454.6875,2.59425,11.97
10,2,2020,13,15,9,32.75,1005.43,66.78,793.26923,13.3,180,5,286.37,454.575,2.63644,13.22
10,2,2020,13,15,10,32.75,1005.4,66.77,836.26109,6.65,180,5,284.61,455.5875,2.6775,11.46
10,2,2020,13,15,11,32.74,1005.37,66.77,845.96893,13.3,180,5,285.08,455.85,2.70338,11.93
10,2,2020,13,15,12,32.73,1005.4,66.82,878.3284,13.3,180,5,285.85,456.525,2.73206,12.7
10,2,2020,13,15,13,32.74,1005.42,66.87,886.64941,13.3,135,5,286.47,456.6375,2.74612,13.3200000000001
10,2,2020,13,15,14,32.73,1005.4,66.96,895.89497,6.65,180,5,284.8,456.3,2.75006,11.65
10,2,2020,13,15,15,32.73,1005.42,66.98,902.36686,13.3,135,5,285.78,456.1875,2.76188,12.63
10,2,2020,13,15,16,32.73,1005.42,67.11,901.90459,6.65,180,5,285.05,456.1125,2.754,11.9
10,2,2020,13,15,17,32.73,1005.42,67.15,905.60281,6.65,135,5,284.77,456.45,2.75175,11.62
10,2,2020,13,15,18,32.72,1005.42,67.2,907.9142,13.3,180,5,285.85,456.4125,2.74838,12.7
10,2,2020,13,15,19,32.72,1005.42,67.31,909.30104,6.65,90,5,284.89,456.4875,2.74387,11.74
10,2,2020,13,15,20,32.71,1005.38,67.37,890.80991,13.3,135,5,284.94,456,2.7225,11.79
